smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
CCN(CC)CC#C[C@@H](C)OC(C)=O	2466328	DISFHTUZPFPOHZ-SNVBAGLBSA-N	197.278	1.283	30	50	ADEA	
N#CCc1cscn1	2584053	LEHFKMSSKUSKIX-UHFFFAOYSA-N	124.168	1.209	30	50	ADEA	in-vitro
CCOC(=O)[C@@H]1C(C)=CC(=O)C[C@H]1C	4416599	FMQHLVMBLLFWPK-PSASIEDQSA-N	196.246	1.721	30	50	ADEA	
CCOC(=O)[C@H]1C(C)=CC(=O)C[C@@H]1C	4416600	FMQHLVMBLLFWPK-WPRPVWTQSA-N	196.246	1.721	30	50	ADEA	
N#Cc1cc2c([nH]c1=O)CCCCC2	5728815	YKAQESWMJUYARM-UHFFFAOYSA-N	188.230	1.515	30	50	ADEA	in-vitro
C(=Nn1cnnc1)c1ccccc1	12650986	VBIZJJNFYLXNBK-UHFFFAOYSA-N	172.191	1.160	30	50	ADEA	
N#CCC1CCC1	19093253	BWFYLNLITXLIGS-UHFFFAOYSA-N	95.145	1.700	30	50	ADEA	
COc1ccc(C#N)c(C)n1	34142102	ZDVDVDYVVWUZAP-UHFFFAOYSA-N	148.165	1.270	30	50	ADEA	in-vitro
C[C@H](C#N)NC(=O)OC(C)(C)C	39094254	RPKPFOKNXKRFTD-ZCFIWIBFSA-N	170.212	1.423	30	50	ADEA	in-vitro
CCOC(=O)C#Cc1ccc(F)cc1	71606931	APRILKFBGZRBKC-UHFFFAOYSA-N	192.189	1.740	30	50	ADEA	
O=CC1(CC2CC2)CC1	147063519	FLDXZZLLYLMRBP-UHFFFAOYSA-N	124.183	1.766	30	50	ADEA	
O=C[C@@H]1CC[C@@H]2COCC[C@@H]2C1	238649630	WGJLNJYLCFSLRF-OPRDCNLKSA-N	168.236	1.638	30	50	ADEA	
N#CC(=O)c1cc(F)c(F)cc1F	260070515	JALNONZLPOOQBV-UHFFFAOYSA-N	185.104	1.810	30	50	ADEA	
NCC(F)(C(F)(F)F)C(F)(F)F	521398983	WRAHZJQESWMXQC-UHFFFAOYSA-N	199.069	1.778	30	50	ADEA	
C[C@H]1CC[C@@H]2CNC(=NCCF)N2C1	2325801335	CIXXPVRCFWDDCG-DTWKUNHWSA-N	199.273	1.016	30	50	ADEA	
Cc1cc(C#N)cc(C)c1O	162656	WFYGXOWFEIOHCZ-UHFFFAOYSA-N	147.177	1.881	30	50	ADEA	in-vitro
FC(F)(F)CCS	40571347	XCDTWHHINWNFHY-UHFFFAOYSA-N	130.134	1.869	30	50	ADEA	in-vitro
O=C(O)C#Cc1ccsc1	70835924	HNMPQGQEVOSOBZ-UHFFFAOYSA-N	152.174	1.184	30	50	ADEA	
O=C(C1=COCC1)C(F)F	306481605	KBGUOGFNYRJTTG-UHFFFAOYSA-N	148.108	1.125	30	50	ADEA	in-vitro
CC(C)CC#N	1683104	QHDRKFYEGYYIIK-UHFFFAOYSA-N	83.134	1.556	30	50	ADEA	biogenic
C[C@H]1CCC[C@H](C)N1CC#CCO	2268433	YBWMZMSJTOAEPD-QWRGUYRKSA-N	181.279	1.245	30	50	ADEA	
N#Cc1cccc([C@H]2CCCN2)c1	44135354	PLLPVRDNESICJD-LLVKDONJSA-N	172.231	1.983	30	50	ADEA	
N#CC1(c2ccc(F)cn2)CC1	95094250	NFXCRHBDJVBYAV-UHFFFAOYSA-N	162.167	1.776	30	50	ADEA	
C=C[C@H]1OC(C)(C)O[C@H]1C(C)=O	95938221	HVAZTGRTNBWWAM-SFYZADRCSA-N	170.208	1.282	30	50	ADEA	in-vitro
