smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
CCO/N=C/c1cccnc1	38816866	XEUVXWLTTPBQBS-JXMROGBWSA-N	150.181	1.452	30	30	ADEC	
CC[S@@](=O)Cc1ccc(C#N)cc1	82788558	SUESDKUYFSKYQV-ZDUSSCGKSA-N	193.271	1.827	30	30	ADEC	
C[C@]12CN[C@@]3(C#N)C[C@H]1CC[C@@]32C	101041832	VTWMQWOGTQTYKI-LMLFDSFASA-N	176.263	1.678	30	30	ADEC	
CNC(=S)NN=C1CCCCC1	4323621	SXXRCHPYAGAKAE-UHFFFAOYSA-N	185.296	1.400	30	30	ADEC	
N#Cc1cnc(N)nc1-c1ccccc1	129223	JYBNISLZUQBVIK-UHFFFAOYSA-N	196.213	1.597	30	30	ADEC	
C=C(C)CCSCCO	33607085	YQJTVQUVTCIFDD-UHFFFAOYSA-N	146.255	1.678	30	30	ADEC	
CC[C@H]1CNC=C(C(C)=O)C1	39069966	IUVRDAPEEYRNJT-MRVPVSSYSA-N	153.225	1.479	30	30	ADEC	
CO[C@@H]1CCCCC/C1=N\O	39089338	YHZGYKVSLFIDTK-KGOFQHAKSA-N	157.213	1.796	30	30	ADEC	
C#CC1=CC=CC1=C=CO	39048950	NRJDOSCXHBMCIK-UHFFFAOYSA-N	130.146	1.713	30	30	ADEC	
C=C(C)C(=O)NCOCCCC	2525440	ADGJZVKOKVENDN-UHFFFAOYSA-N	171.240	1.453	30	30	ADEC	
N#CC(C#N)CC(=O)C(F)(F)F	39128431	CLELRPWZRJIHEK-UHFFFAOYSA-N	176.097	1.171	30	30	ADEC	
C/C(=N\O)c1oc(C)nc1C	107550	VSNVEEVOMXOIMP-WEVVVXLNSA-N	154.169	1.490	30	30	ADEC	
C=N[C@]1(C(=O)OCC)CC1(C)C	39058778	DGHKNKYSSPRXNZ-VIFPVBQESA-N	169.224	1.419	30	30	ADEC	
c1coc(OC[C@H]2CO2)c1	2013139	RNMHNKUEFKIYQW-ZCFIWIBFSA-N	140.138	1.057	30	30	ADEC	
C=Nc1ccccc1C(N)=O	39064557	JMFUERDJDAKRDP-UHFFFAOYSA-N	148.165	1.118	30	30	ADEC	
Cc1nc(C)c(C#N)c(Cl)n1	75085364	LNXQVYJSIURADC-UHFFFAOYSA-N	167.599	1.619	30	30	ADEC	
CC1(C)OCCO[C@@H]1CS	1857786294	ACTDPRCWKDLPNH-ZCFIWIBFSA-N	162.254	1.110	30	30	ADEC	
C[C@H]1CCCN(C(=O)CC#N)C1	5529184	FUEGYJCOMXKCIL-QMMMGPOBSA-N	166.224	1.159	30	30	ADEC	
CC1=C(O)C(=O)CC1(C)C	21995542	LTRJTLUJZFBIEN-UHFFFAOYSA-N	140.182	1.817	30	30	ADEC	endogenous,in-man
CCB1O[C@@H](C(C)C)[C@](C)(C(C)=O)O1	195796514	MGCNSTXFWHNLTP-UWVGGRQHSA-N	198.071	1.914	30	30	ADEC	
CC(C)(Cl)/C=N/O	5439113	SZGTXZBWWMKXMH-ZZXKWVIFSA-N	121.567	1.464	30	30	ADEC	
O=CCOCCCc1ccccc1	38636948	JDTAZEDVMRGLPJ-UHFFFAOYSA-N	178.231	1.835	30	30	ADEC	
CNC(=O)Oc1ccc(CC#N)cc1	2019452	FNEGSGBSEOKQPB-UHFFFAOYSA-N	190.202	1.471	30	30	ADEC	
N#CCc1ccc(Cl)nc1F	149311552	CPZVZNSHMCYNCS-UHFFFAOYSA-N	170.574	1.940	30	30	ADEC	
C=C[C@@H]1OC(CC)O[C@H]1C=C	207708668	SQXGPXZTWJNIQD-YUMQZZPRSA-N	154.209	1.879	30	30	ADEC	
O=C1C=CC(c2ccccc2)=CC1=O	38220681	GYUPJJYSAFYKOG-UHFFFAOYSA-N	184.194	1.778	30	30	ADEC	
C/N=C(/S)NCCc1ccccc1	13658771	GTVQFANYVOCBMZ-UHFFFAOYSA-N	194.303	1.734	30	30	ADEC	
COc1cc(C/C(N)=N/O)ccc1C	22143245	OFKSWXIPWBESRK-UHFFFAOYSA-N	194.234	1.293	30	30	ADEC	
C#C[C@H]1CCN(C(=O)C(F)(F)F)C1	1887610091	VNOCIYYTYAWNMU-LURJTMIESA-N	191.152	1.030	30	30	ADEC	
C#CCCOC[C@@H](N)C(C)C	39118253	QDGUBKBNWFNPNX-SECBINFHSA-N	155.241	1.010	30	30	ADEC	
N#Cc1ccc([C@@H]2CCCN2)cn1	104510822	SRTGBZLPXOKAQC-JTQLQIEISA-N	173.219	1.378	30	30	ADEC	
C=CCO[C@H]1OC(=O)C=C1C	39059526	GBHIUOXCOAYHAI-QMMMGPOBSA-N	154.165	1.018	30	30	ADEC	
C[C@H]1OCC[C@@H]1CC#N	1535817758	UWDZSHDREPUSND-RQJHMYQMSA-N	125.171	1.325	30	30	ADEC	
C[C@@H]1CCC[C@H]2O[C@H]12	100259116	NRFMZKXHPJBQBW-FSDSQADBSA-N	112.172	1.574	30	30	ADEC	
