smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
[N-]=[N+]=N[C@H]1CC[C@H](C(=O)O)CC1	108644450	APIATWTVGOEUSS-OLQVQODUSA-N	169.184	1.940	10	30	ADCC	
COC(=O)C[C@@H]1C[C@@H](N=[N+]=[N-])CCO1	1857785085	LBBLEJJJZFGLFN-BQBZGAKWSA-N	199.210	1.407	10	30	ADCC	
N=Nc1ccncn1	39052193	BVVWPZCBCABICO-UHFFFAOYSA-N	108.104	1.139	10	30	ADCC	
Nc1ccc(Cc2c[nH]cn2)cc1	14979074	LKKISAMEUBGGRO-UHFFFAOYSA-N	173.219	1.583	10	30	ADCC	
[N-]=[N+]=NC1CC([C@@H]2C[C@H]2C(=O)O)C1	1857786756	XLPGOMPWLUPYCE-GOXNJFHPSA-N	181.195	1.796	10	30	ADCC	
COc1ccc([C@H](C)N)c(O)c1	20083506	MUIJMEXMRKCHFK-LURJTMIESA-N	167.208	1.421	10	30	ADCC	
CC(C)C[C@@H](N=[N+]=[N-])C(=O)O	103619702	HNBVOLQKNHWUSL-RXMQYKEDSA-N	157.173	1.796	10	30	ADCC	
CCOC(=O)[C@@H](C)N=[N+]=[N-]	104459697	LSSJUKDVBOYWHG-SCSAIBSYSA-N	143.146	1.248	10	30	ADCC	
[N-]=[N+]=N[C@@H]1C2C[C@@H]3C1[C@@H]3C2	1857781143	ZBQGCWZBBHHMAP-RHIDBMJOSA-N	135.170	1.951	10	30	ADCC	
S=Cc1nc2ccccc2[nH]1	36381075	HJWCNLGNSTYVOA-UHFFFAOYSA-N	162.217	1.911	10	30	ADCC	
N#C/N=[N+](/[O-])c1ccc(C(=O)O)cc1	100434981	LDRFVNKBORCKQS-ZHACJKMWSA-N	191.146	1.460	10	30	ADCC	
CC[C@@H](N)c1ccc(OC)cc1O	95659624	PYJBWYISTFKUKU-SECBINFHSA-N	181.235	1.811	10	30	ADCC	
