smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
CC(=O)[C@H](C)n1cc([N+](=O)[O-])c(C)n1	590596058	PDKZVDXUVKEWLR-LURJTMIESA-N	197.194	1.250	5	20	ADBD	
CC(C)NC(=O)c1ccc([N+](=O)[O-])o1	20448735	KHFVAGGBNLPOSQ-UHFFFAOYSA-N	198.178	1.326	5	20	ADBD	
O=[N+]([O-])CCNCC1CCCC1	899871618	TWNXAYVLCLCDGP-UHFFFAOYSA-N	172.228	1.043	5	20	ADBD	
CCc1cc([N+](=O)[O-])ccn1	95642575	CYBBSQRKLYDNFO-UHFFFAOYSA-N	152.153	1.552	5	20	ADBD	
Cc1ccc(NCC[N+](=O)[O-])cc1C	905295026	OKSLQMBTTGVNSR-UHFFFAOYSA-N	194.234	1.992	5	20	ADBD	
O=[N+]([O-])CCN[C@@H]1CCC[C@@H](F)C1	1353363812	KSBTZMWAFFLSNI-HTQZYQBOSA-N	190.218	1.133	5	20	ADBD	
CN(c1ccc([N+](=O)[O-])cn1)C1CC1	168601244	OCOVJSTYYIQMGC-UHFFFAOYSA-N	193.206	1.588	5	20	ADBD	
Cc1cc(F)cc(NCC[N+](=O)[O-])c1	905328062	DLSSEQNPRABVAE-UHFFFAOYSA-N	198.197	1.823	5	20	ADBD	
C[Si](C)(C)Cn1nccc1[N+](=O)[O-]	306761493	ZUTXHULKMNCOEH-UHFFFAOYSA-N	199.286	1.669	5	20	ADBD	
C=Cc1ccc(O)c([N+](=O)[O-])c1	37624974	BONORWCBNONWAT-UHFFFAOYSA-N	165.148	1.943	5	20	ADBD	
CCNc1nccc(C)c1[N+](=O)[O-]	39956529	KNZDOPNEIDBHMB-UHFFFAOYSA-N	181.195	1.730	5	20	ADBD	
CC(C)(C)CCn1cnc([N+](=O)[O-])n1	585732125	TWEDHYWYDJYZKH-UHFFFAOYSA-N	198.226	1.623	5	20	ADBD	
CCc1cccc(OCC[N+](=O)[O-])c1	899231274	PMFYZZVIHOLXJO-UHFFFAOYSA-N	195.218	1.905	5	20	ADBD	
Cn1nc(O)c2cccc([N+](=O)[O-])c21	2386343531	PPMSUGYTJSPRKZ-UHFFFAOYSA-N	193.162	1.187	5	20	ADBD	
CCN1CCc2c1cccc2[N+](=O)[O-]	612739725	NJOIZZOMIDGZCO-UHFFFAOYSA-N	192.218	1.977	5	20	ADBD	
C/C=C(\C)C(=O)OCCC[N+](=O)[O-]	860917425	LLIHDFKZOOAXGZ-XVNBXDOJSA-N	187.195	1.163	5	20	ADBD	
O=[N+]([O-])CCNCc1ccccc1	687727503	TZMRWJWISZSXRQ-UHFFFAOYSA-N	180.207	1.053	5	20	ADBD	
CCON(C)c1cccnc1[N+](=O)[O-]	780659307	MJLWTPBSCIZJEC-UHFFFAOYSA-N	197.194	1.378	5	20	ADBD	
O=[N+]([O-])CCNC[C@H]1C[C@H]2CC[C@H]1C2	905088257	IHULRDUHQKHCPP-LPEHRKFASA-N	198.266	1.289	5	20	ADBD	
O=[N+]([O-])CCN[C@H]1CCC[C@H](F)C1	1353363815	KSBTZMWAFFLSNI-YUMQZZPRSA-N	190.218	1.133	5	20	ADBD	
O=[N+]([O-])c1cc(F)nc2[nH]ccc12	44712816	RLWARDYNPLFNQZ-UHFFFAOYSA-N	181.126	1.610	5	20	ADBD	
COC1CC(n2cc([N+](=O)[O-])cn2)C1	600517059	UXBVTCMYIDIIRT-UHFFFAOYSA-N	197.194	1.141	5	20	ADBD	
O=[N+]([O-])c1c(O)cc(O)cc1F	2048528982	WFIBTFKHCYCJCS-UHFFFAOYSA-N	173.099	1.145	5	20	ADBD	
Nc1ccc([N+](=O)[O-])c2[nH]ccc12	107125752	JPOQQWLLVHXPHF-UHFFFAOYSA-N	177.163	1.658	5	20	ADBD	
CCc1ccc(OCC[N+](=O)[O-])cc1	899231282	PRRYOMYNCDZPJU-UHFFFAOYSA-N	195.218	1.905	5	20	ADBD	
Cc1cc(C[C@H](C)O)ccc1[N+](=O)[O-]	63037871	WDHUZIVGUGVSAD-QMMMGPOBSA-N	195.218	1.827	5	20	ADBD	
NCc1cc(F)c([N+](=O)[O-])cc1F	83341335	SZRKZQDHAHHVKD-UHFFFAOYSA-N	188.133	1.332	5	20	ADBD	
