smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
[N-]=[N+]=NCCN1CCCCC1	15443135	DIWJLIGHIIHUGP-UHFFFAOYSA-N	154.217	1.783	10	50	ADCA	
CC(=O)Nc1ccc(O)c(O)c1	1557001	IPFBMHOMTSBTSU-UHFFFAOYSA-N	167.164	1.056	10	50	ADCA	in-vitro
O=C1CC(=O)c2ccccc21	100012329	UHKAJLSKXBADFT-UHFFFAOYSA-N	146.145	1.456	10	50	ADCA	in-vitro
Nc1ccc(N2CCC[C@@H](O)C2)cc1	20267236	GFPPPMAWVWTROZ-LLVKDONJSA-N	192.262	1.230	10	50	ADCA	
[N-]=[N+]=CC(=O)OCc1ccccc1	86012710	JBBKWIFIXPBQGZ-UHFFFAOYSA-N	176.175	1.030	10	50	ADCA	
C[C@H](Cc1ccc(N)cc1)C(=O)O	44127028	VRWJTABCZGMWOS-SSDOTTSWSA-N	179.219	1.532	10	50	ADCA	in-vitro
O=C1c2ccoc2C(=O)c2ccoc21	39117032	LWMMNLNYIIDGAO-UHFFFAOYSA-N	188.138	1.648	10	50	ADCA	
CCCNC(=O)c1ccsc1N	16957773	WXVDMOPXBLTBND-UHFFFAOYSA-N	184.264	1.470	10	50	ADCA	
CCOC(=O)Cc1ccc(O)c(O)c1	21300292	NFAJGEBLQZWGAF-UHFFFAOYSA-N	196.202	1.203	10	50	ADCA	
COC(=O)c1cc(O)c(O)cc1C	215582949	QRFAVMFWVGJELZ-UHFFFAOYSA-N	182.175	1.193	10	50	ADCA	
[N-]=[N+]=N[C@@H]1CCC[C@H]1O	34139949	HUHPZGBAWPMUCZ-RFZPGFLSSA-N	127.147	1.210	10	50	ADCA	in-vitro
C[C@H]1COCCN1c1ccc(N)cc1	35774374	WGBSCVXEQLYCGH-VIFPVBQESA-N	192.262	1.494	10	50	ADCA	in-vitro
COC(=O)CCOc1ccc(N)cc1	38055854	BUXRTYMRNUWARN-UHFFFAOYSA-N	195.218	1.211	10	50	ADCA	in-vitro
CC[C@H]1SC(=S)N(C)C1=O	1469671	MQVIISRCYKKYBH-SCSAIBSYSA-N	175.278	1.255	10	50	ADCA	
CN1CCN(c2ccc(N)cc2)C1=O	19093505	KJWAFEWCKMCUMR-UHFFFAOYSA-N	191.234	1.141	10	50	ADCA	in-vitro
[N-]=[N+]=NC[C@@H]1COC(=O)C1(F)F	169725988	YSKGSJVMCSLFSI-GSVOUGTGSA-N	177.110	1.105	10	50	ADCA	
O=C1CC(=O)c2c1cccc2[N+](=O)[O-]	100385907	GIJFSQFSAXUVLD-UHFFFAOYSA-N	191.142	1.364	10	50	ADCA	
Nc1ccc(-[n+]2ccccc2)cc1	90598883	HXFVDMRNUKGSFX-UHFFFAOYSA-N	171.223	1.546	10	50	ADCA	in-vitro
